가로수길명,가로수길시작위도,가로수길시작경도,가로수길종료위도,가로수길종료경도,가로수종류,가로수수량,가로수길길이,식재년도,가로수길소개,도로명,도로종류,도로구간,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
횡계우회도로 ~ 송천교,37.685736,128.696821,37.668277,128.709963,자작나무,393,4000,2002,도로변 자작나무가로수길 조성,횡계중앙로~눈꽃길,군도,횡계우회도로 ~ 송천교,033-330-2428,평창군청,2020-07-01,4280000,강원도 평창군
향동리입구 ~ 향동리 다리,37.375586,128.391794,37.377572,128.386987,살구나무,40,600,2000,도로변 살구나무가로수길 조성,살구실길,군도,향동리입구 ~ 향동리 다리,033-330-2428,평창군청,2020-07-01,4280000,강원도 평창군
평창읍 백오로 42 ~ 노성산길 2,37.367809,128.389852,37.367664,128.396901,은행나무,91,2000,1986,도로변 은행나무가로수길 조성,백오로~노성산길,군도,평창읍 백오로 42 ~ 노성산길 2,033-330-2428,평창군청,2020-07-01,4280000,강원도 평창군
한치영농조합 ~ 평안교,37.348433,128.511474,37.389389,128.518794,벚나무,161,1600,2004,도로변 벚나무꽃길 조성,한치길,군도,한치영농조합 ~ 평안교,033-330-2428,평창군청,2020-07-01,4280000,강원도 평창군
CU횡계쉼터 ~ 삼현동1길 삼거리,37.662071,128.698008,37.667922,128.691141,전나무,291,1000,2016,도로변 전나무길 조성,삼현동1길,군도,CU횡계쉼터 ~ 삼현동1길 삼거리,033-330-2428,평창군청,2020-07-01,4280000,강원도 평창군
횡계IC시작점 ~ 횡계IC도착점,37.682494,128.695078,37.686213,128.695743,소나무,10,500,2006,대관령IC 진출입로 소나무 가로수 조성,영동고속도로,고속국도,횡계IC시작점 ~ 횡계IC도착점,033-330-2428,평창군청,2020-07-01,4280000,강원도 평창군
횡계우회도로 ~ 횡계IC톨게이트,37.686204,128.696124,37.683059,128.697782,소나무,83,500,2005,대관령IC 진출입로 소나무 가로수 조성,횡계중앙로,군도,횡계우회도로 ~ 횡계IC톨게이트,033-330-2428,평창군청,2020-07-01,4280000,강원도 평창군
상리다리 ~ 바위공원,37.368626,128.405402,37.376359,128.410133,"소나무,산딸,느티,이팝",189,730,2011,바위공원 진입로 가로수길 조성,바위공원길,군도,상리다리 ~ 바위공원,033-330-2428,평창군청,2020-07-01,4280000,강원도 평창군
진부IC앞 로터리 ~ 호명교,37.645987,128.564243,37.653015,128.579697,은행나무,203,1350,2017,진부 시가지 은행나무 가로수길 조성,진부로~송정길,군도,진부IC앞 로터리 ~ 호명교,033-330-2428,평창군청,2020-07-01,4280000,강원도 평창군
대화파출소 ~ 대화 주유소,37.498829,128.455344,37.503947,128.455217,주목나무,64,550,,대화 시가지 주목나무 가로수길 조성,대화중앙로,군도,대화파출소 ~ 대화 주유소,033-330-2428,평창군청,2020-07-01,4280000,강원도 평창군
미탄 큰골굴 ~ 동굴교,37.348364,128.511429,37.358616,128.523476,벚나무,89,1200,,도로변 벚나무꽃길 조성,평안한치길,군도,미탄 큰골굴 ~ 동굴교,033-330-2428,평창군청,2020-07-01,4280000,강원도 평창군
평창 고길리표지석 ~ 지동교,37.397171,128.451247,37.410637,128.465098,벚나무,465,2100,,도로변 벚나무꽃길 조성,고길천로,군도,평창 고길리표지석 ~ 지동교,033-330-2428,평창군청,2020-07-01,4280000,강원도 평창군
대상리 ~ 대하리 영월경계,37.332124,128.350074,37.306881,128.358903,벚나무,515,5500,,도로변 벚나무꽃길 조성,평창강로,군도,대상리 ~ 대하리 영월경계,033-330-2428,평창군청,2020-07-01,4280000,강원도 평창군
미륵송계로,36.911646,128.074298,36.857152,128.085491,왕벚나무,971,5,1994,왕벚나무길,미륵송계로,시도,한수 월악나루~한수면 골뫼입구,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
미륵송계로,36.911543,128.074277,36.881294,128.079822,잣나무,35,1,1994,잣나무길,미륵송계로,시도,한수 월악나루~한수송계2리,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
강저택지,37.124609,128.193035,37.118780,128.202111,왕벚나무,105,0,2009,왕벚나무길,강저택지,시도,대로,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
강저택지,37.121845,128.201854,37.120437,128.207329,느티나무,159,0,2009,느티나무길,강저택지,시도,대로,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
강저택지,37.125226,128.209122,37.125023,128.202679,메타세콰이아,298,0,2009,메타세콰이아길,강저택지,시도,중로,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
강저택지,37.122775,128.198665,37.119301,128.201768,은행나무,134,0,2009,은행나무길,강저택지,시도,중로,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
강저택지,37.120447,128.198633,37.122041,128.198214,이팝나무,270,0,2009,이팝나무길,강저택지,시도,소로,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
제2산업단지,37.145449,128.151357,37.154772,128.154101,이팝나무,339,0,2010,이팝나무길,제2산업단지,시도,중로1-1,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
제2산업단지,37.144483,128.156248,37.154772,128.153595,은행나무,241,0,2010,은행나무길,제2산업단지,시도,중로1-2,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
제2산업단지,37.144483,128.156248,37.154772,128.153595,왕벚나무,870,0,2010,왕벚나무길,제2산업단지,시도,중로1-3,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
"의림대로42,44길(홍광길)",37.163361,128.211644,37.163242,128.217159,이팝나무,160,0,2006,이팝나무길,"의림대로42,44길(홍광길)",시도,의림대로~홍광초교,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
신죽하로,37.160275,128.212728,37.158189,128.230347,이팝나무,438,0,2005,이팝나무길,신죽하로,시도,제천소방서~주천삼거리,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
시청길,37.131293,128.191195,37.135809,128.194982,왕벚나무,156,0,2010,왕벚나무길,시청길,시도,시청앞~현대힐스테이트,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
시청길,37.131344,128.195036,37.135518,128.196684,느티나무,24,0,2010,느티나무길,시청길,시도,시청앞~현대힐스테이트,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
강저로,37.121989,128.201411,37.119683,128.221125,소나무,80,0,2010,소나무길,강저로,시도,사천교~강저테크노빌,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
청풍호로,37.106669,128.198906,37.100671,128.198831,소나무,60,0,2006,소나무길,청풍호로,시도,산곡교차로~다랑고개분리대,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
영월통로,37.158179,128.230854,37.162753,128.234695,소나무,44,0,2009,소나무길,영월통로,시도,주천삼거리~명지병원입구분리대,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
내토로,37.130067,128.182142,37.129878,128.171844,소나무,20,0,2010,소나무길,내토로,시도,관문주유소~톨게이트주유소,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
내토로,37.130067,128.182142,37.129878,128.171844,느티나무,132,0,2010,느티나무길,내토로,시도,관문주유소~톨게이트주유소,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
장평로,37.133821,128.153731,37.143289,128.156025,왕벚나무,81,0,2010,왕벚나무길,장평로,시도,분뇨처리장~2산단구간,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
용두대로,37.157759,128.164251,37.153933,128.148312,이팝나무,509,0,2010,이팝나무길,용두대로,시도,미당리~명도리,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
관전로,37.132049,128.229056,37.127141,128.227898,이팝나무,170,0,2012,이팝나무길,관전로,시도,신화예식장~신백초교,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
의림대로,37.157925,128.211665,37.164816,128.211644,조형소나무,105,0,2013,조형소나무길,의림대로,시도,청전현대A~의림교차로,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
용두대로,37.157058,128.175508,37.157390,128.173574,이팝나무,336,0,2014,이팝나무길,용두대로,시도,질고개~제2산단,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
용두천로,37.156133,128.216814,37.125773,128.215673,복자기나무,105,0,2015,복자기나무길,용두천로,시도,제천침례교회~홍인A,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
내토로,37.129972,128.181423,37.129773,128.190828,느티나무,99,0,2015,느티나무길,내토로,시도,대각사~시청앞,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
제원로,37.153085,128.120871,37.160447,128.109286,대왕참나무,587,0,2015,대왕참나무길,제원로,시도,구학리~배론성지,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
송학주천로,37.167777,128.234942,37.177382,128.235772,팥배나무,104,0.7,2018,팥배나무길,송학주천로,시도,둔전길 안길 교차로 ~ 변전소,043-641-6514,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
팔송로,37.140031,128.113638,37.146902,128.117758,조형소나무,86,1,2019,조형소나무길,팔송로,시도,팔송교 ~ 제천디지털전자고등학교,043-641-6515,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
숭의로,37.132134,128.207797,37.130431,128.212846,마가목,58,0.5,2020,마가목길,숭의로,시도,세계주류전문점~화산초,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
앵고개로,37.408511,126.646604,37.402432,126.680957,느티나무+버즘나무+벚나무+중국단풍,818,3.5,,도로를_따라_느티나무_등이_식재되어_있음,,,송도3교교차로~동춘교,,,2020-07-09,3520000,인천광역시 연수구
의병대로(두학로),37.131531,128.233486,37.133542,128.245001,왕벚나무,100,1,2002,왕벚나무길,의병대로(두학로),시도,제천동중학교~두학초등학교,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
의병대로(두학로),37.133542,128.245001,37.137565,128.262382,은행나무,520,4,1993,은행나무길,의병대로(두학로),시도,두학초등학교~상풍마을 입구,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
월악로,36.930521,128.234422,36.911879,128.074386,벚나무,2414,17,1997,벚나무길,월악로,시도,수산계란재~한수 월악나루,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
월악로,36.914877,128.161723,36.906161,128.173396,단풍나무,600,4,1997,단풍나무길,월악로,시도,수산계란재~한수 월악나루,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
월악로,36.917788,128.160665,36.925473,128.148992,잣나무,35,1,1997,잣나무길,월악로,시도,수산계란재~한수 월악나루,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
월악로,36.917788,128.160665,36.925473,128.148992,은행나무,86,1,1997,은행나무길,월악로,시도,수산계란재~한수 월악나루,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
월악로,36.916477,128.161762,36.905971,128.173300,왕벚나무,260,1,1997,왕벚나무길,월악로,시도,덕산 성암리~덕산 성내리,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
옥순봉로,36.944072,128.230699,36.934262,128.223918,왕벚나무,120,1,2001,왕벚나무길,옥순봉로,시도,수산옥순대교~수산 괴곡리,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
옥순봉로,36.944072,128.230699,36.931874,128.210257,왕벚나무,188,1,2001,왕벚나무길,옥순봉로,시도,수산옥순대교~수산 원대교,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
명지로(구지방도82호),36.933189,128.178032,36.934337,128.156649,은행나무,80,4,1991,은행나무길,명지로(구지방도82호),시도,사천교~금성면계(산곡),043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
"청풍호로52~58길, 배시론로",37.001765,128.171941,37.000685,128.167195,왕벚나무,60,1,1987,왕벚나무길,"청풍호로52~58길, 배시론로",시도,물태리(청풍소재지),043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
청풍호로,37.065045,128.167275,37.061685,128.167216,소나무,65,1,2006,소나무길,청풍호로,시도,금성면소재지,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
청풍호로,37.078507,128.203799,37.072183,128.181391,왕벚나무,200,1,2007,왕벚나무길,청풍호로,시도,금성양화리~금성월림리,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
청풍호로,37.072183,128.181391,36.926277,128.182034,벚나무,5432,27,1987,벚나무길,청풍호로,시도,금성월림리~수산내리,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
청풍호로,37.078507,128.203799,37.085603,128.205397,왕벚나무,138,1,2007,왕벚나무길,청풍호로,시도,금성양화리~다랑고개주변,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
청풍호로,37.072573,128.186511,37.066820,128.167641,왕벚나무,465,3,2007,왕벚나무길,청풍호로,시도,남제천IC~금성면입구,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
청풍호로,37.095207,128.201060,37.085603,128.205397,왕벚나무,164,2,2008,왕벚나무길,청풍호로,시도,양화테크노빌~다랑고개신호등,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
청풍호로,37.118647,128.204357,37.111796,128.202305,왕벚나무,317,3,2010,왕벚나무길,청풍호로,시도,명지초교입구~산곡교차로,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
청풍호로,37.032631,128.177145,37.001903,127.172207,왕벚나무,80,1,2006,왕벚나무길,청풍호로,시도,금성성내리~청풍물태리,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
청풍호로,37.066832,128.167766,37.030227,128.177630,왕벚나무,107,4,2005,왕벚나무길,청풍호로,시도,금성구룡리~금성성내리,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
청풍호로,37.075302,128.199423,37.072517,128.186784,왕벚나무,170,1,2006,왕벚나무길,청풍호로,시도,금성양화리~남제천IC주변,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
송학주천로,37.181354,128.210421,37.177993,128.236215,은행나무,640,3,1996,은행나무길,송학주천로,시도,송학 도화리~송한리미고개,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
송학주천로,37.219666,128.230904,37.183535,128.243178,버즘나무,233,3,1992,버즘나무길,송학주천로,시도,송학 송한2리~송한미고개,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
시곡포전로,37.181576,128.227432,37.183067,128.243338,단풍나무,390,3,1994,단풍나무길,시곡포전로,시도,송학도화리~송한미고개,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
둔전로-송학주천로,37.158248,128.230451,37.177887,128.236689,은행나무,463,3,1997,은행나무길,둔전로-송학주천로,시도,장락삼거리~도화리,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
송학로,37.166806,128.264015,37.183663,128.297331,은행나무,716,4,1995,은행나무길,송학로,시도,송학면 통불사 입구~송학느릅재입구,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
송학로,37.189545,128.285741,37.183583,128.291474,버즘나무,105,1,1992,버즘나무길,송학로,시도,송학배재~송학면 입석리 249-1,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
송학중로,37.181053,128.259986,37.184191,128.261934,소나무,38,1,2005,소나무길,송학중로,시도,남강전력~송학파출소,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
비류대로,37.430381,126.635405,37.422866,126.702579,느티나무+버즘나무,1285,6.6,,도로를_따라_느티나무_등이_식재되어_있음,,,옹암사거리~선학교,,,2020-07-09,3520000,인천광역시 연수구
청능대로,37.418415,126.666745,37.406196,126.686210,버즘나무+느티나무+감나무+중국단풍,396,2.8,,도로를_따라_버즘나무_등이_식재되어_있음,,,청능교차로~남동대교,,,2020-07-09,3520000,인천광역시 연수구
용두대로7~5길,37.133237,128.194980,37.132952,128.198683,느티나무,100,1,2009,느티나무길,용두대로7~5길,시도,그린코아루입구~제천경찰서남측,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
바이오밸리길,37.157701,128.167306,37.152912,128.143865,이팝나무,1420,11,2005,이팝나무길,바이오밸리길,시도,왕암제1산업단지,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
세무서길,37.128252,128.212018,37.128471,128.218877,은행나무,176,1,1991,은행나무길,세무서길,시도,세무서진입로~종합운동장,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
대학로,37.150604,128.191965,37.171932,128.194387,은행나무,340,4,1991,은행나무길,대학로,시도,신월교차로~세명대학교,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
용두천로(도서관길),37.153326,128.218023,37.146886,128.213873,은행나무,269,1,1991,은행나무길,용두천로(도서관길),시도,제천여중~녹우장,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
장락로,37.145519,128.221943,37.148602,128.223124,왕벚나무,57,1,2009,왕벚나무길,장락로,시도,교동주민센터~e편한세상아파트,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
동명로,37.133693,128.204086,37.131343,128.199213,버즘나무,64,1,1985,버즘나무길,동명로,시도,의병교차로~신당교,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
박달로,37.139702,128.077301,37.124735,128.000676,복자기나무,48,1,1998,복자기나무길,박달로,시도,봉양 원박~백운 소월,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
박달로,37.130325,128.133808,37.123534,127.995269,은행나무,43,1,2001,은행나무길,박달로,시도,봉양 장평~백운 원월 다릿재,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
박달로,37.130325,128.133808,37.123534,127.995269,단풍나무,100,7,2001,단풍나무길,박달로,시도,봉양 장평~백운 원월 다릿재,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
제천북로,37.134263,128.161895,37.165986,128.194410,목백합나무,860,11,2007,목백합나무길,제천북로,시도,신동교차로~대원과학대교차로,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
남부로,37.133832,128.221671,37.172632,128.247549,이팝나무,670,7,2008,이팝나무길,남부로,시도,신동~송학면계(서무니),043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
청전대로,37.144202,128.201034,37.151096,128.226368,느티나무,418,5,1992,느티나무길,청전대로,시도,용두교~청전교차로~장락교차로,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
명륜로,37.144202,128.201034,37.142108,128.208581,은행나무,191,1,1993,은행나무길,명륜로,시도,용두교~소망주택(의림동),043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
명륜로,37.142108,128.208581,37.140535,128.221341,은행나무,216,1,2007,은행나무길,명륜로,시도,소망주택~교동고개(건토배마트),043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
내토로,37.133586,128.221647,37.141369,128.222193,이팝나무,65,1,2008,이팝나무길,내토로,시도,제일고등학교~과수원주유소,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
내토로,37.141369,128.222193,37.158229,128.230885,이팝나무,315,3,2009,이팝나무길,내토로,시도,과수원주유소~배재(송학면계),043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
내토로,37.162944,128.234762,37.174819,128.252277,이팝나무,128,1,2011,이팝나무길,내토로,시도,명지병원~무도리 동막교차로,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
용두대로,37.151974,128.134967,37.148408,128.122661,은행나무,318,1,1991,은행나무길,용두대로,시도,봉양읍 봉양리~미당리(질고개),043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
용두대로,37.131173,128.198189,37.143786,128.200189,느티나무,395,3,1993,은행나무길,용두대로,시도,신당교~용두교,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
용두대로,37.143786,128.200189,37.157361,128.175946,은행나무,591,4,1992,은행나무길,용두대로,시도,하소교~질고개,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
의림대로,37.171413,128.211937,37.141176,128.212209,왕벚나무,293,1,1992,왕벚나무길,의림대로,시도,의림지~국민은행 교차로,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
의림대로,37.141176,128.212209,37.128777,128.205745,은행나무,669,4,1991,은행나무길,의림대로,시도,국민은행 교차로~제천역,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
의림대로,37.171413,128.211937,37.188207,128.204738,소나무,387,3,1998,소나무길,의림대로,시도,제1의림지~제2의림지,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
내토로,37.130123,128.205871,37.131873,128.200601,버즘나무,23,1,1983,버즘나무길,내토로,시도,역전교차로~시민탑,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
내토로,37.130123,128.205871,37.130803,128.203934,은행나무,37,1,1982,은행나무길,내토로,시도,역전교차로~남당교차로,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
풍양로,37.137465,128.209939,37.138443,128.207672,은행나무,120,1,1983,은행나무길,풍양로,시도,농협시지부~한전앞,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
의병대로,37.138152,128.203877,37.136446,128.209226,은행나무,87,1,1983,은행나무길,의병대로,시도,제천중학교앞~명동교차로,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
내제로,37.143377,128.205152,37.140027,128.203265,은행나무,116,1,1991,은행나무길,내제로,시도,칠성교차로~제천중학교,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
내제로,37.134037,128.203945,37.138647,128.202569,은행나무,267,1,1983,은행나무길,내제로,시도,의병교차로~제천중학교,043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
내제로,37.130084,128.206298,37.134037,128.203945,은행나무,85,1,1991,은행나무길,내제로,시도,역전교차로~의병교차로(명파오거리),043-641-6513,충청북도 제천시,2020-06-30,4400000,충청북도 제천시
체육회관길,37.647723,127.0703788,37.6480139,127.080464,느티나무,184,0.9,,느티나무가 식재되어 있으며 주변 상가가 많음,"한글비석로8길, 노원로22길",구도,구민체육센터삼거리~불암고등학교,02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
"등나무1,2,3.길",37.6396916,127.0608426,37.6444948,127.0748288,은행나무+느티나무,283,1.3,,"은행나무, 느티나무가 식재되어 있으며 주변 상가와 아파트가 많음","동일로205길, 노원로18길",구도,당현천 자전거 대여소~한글비 근린공원,02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
"중현1,2길,경기공고길",37.6312918,127.0655599,37.6318282,127.0727089,은행나무,88,0.7,,은행나무가 식재되어 있음,공릉55길,구도,중현공원~한천중학교,02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
공릉역길,37.6257372,127.0733487,37.6270327,127.0763746,은행나무,136,0.4,,은행나무가 식재되어 있음,공릉로192길,구도,공릉역~동부아파트 삼거리,02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
공릉길,37.6189044,127.0784957,37.6460405,127.0663887,은행나무+양버즘나무+느티나무+벚나무,543,3.5,,은행나무 등 다양한 가로수가 식재되어 있으며 주변에 상가와 아파트가 많음,공릉로,구도,공릉동 661-11(화랑로)~중계동 514(당고개길),02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
수락산길,37.6635952,127.0753693,37.6710869,127.0499755,은행나무+벚나무+메타+대왕참나무,513,2.6,,수락산과 연접해 있는 길로 은행나무 등 다양한 가로수가 식재되어 있음,수락산로,구도,상계5동 172(상계로)~상계8동 620(상경초등학교),02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
섬밭길,37.6169979,127.0728417,37.6446555,127.0616852,은행나무+양버즘나무+느티나무+벚나무+대왕참나무,551,3.3,,은행나무 등 다양한 가로수가 식재되어 있으며 주변에 상가와 아파트가 많음,섬밭로,구도,공릉동 684-18(화랑로)~중계동 501(당고개길),02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
무수동길,37.6368779,127.0802594,37.6513523,127.0731699,은행나무+느티나무+벚나무,493,2.5,,"은행나무, 느티나무, 벚나무 등이 식재되어 있으며 주변 상가와 아파트가 많음",중계로,구도,하계동 산34-13(노원길)~중계동 359-18(당고개길),02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
노원교길,37.6787804,127.0519077,37.6783195,127.0550702,양버즘나무,55,0.44,,양버즘나무가 식재되어 있으며 주변 상가가 많음,동일로243길,시도,노원교~수락산역,02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
당고개길,37.6454326,127.0573991,37.6774673,127.0922851,은행나무+양버즘나무+느티나무,822,4.81,,"은행나무, 양버즘나무, 느티나무가 식재되어 있으며 주변 상가와 아파트가 많음",덕릉로,시도,상계동 768(상천초등학교)~상계동 산156-1(남양주 시계),02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
초안산길,37.6284769,127.0555092,37.6359385,127.0524217,양버즘나무+벚나무,158,1,,벚나무가 주로 식재되어 있어 봄철에 아름다운 경관을 볼 수 있다,초안산로,시도,월계동 596(월계로 분기점)~월계동 782-1(월계 배수지 앞),02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
숭인로,37.612331,127.030017,37.611311,127.022194,느티나무,12,2.8,,곧고 안정감을 주는 수간을 자랑하는 느티나무길,,,미아사거리역~미아초등학교,02-901-6944,서울특별시 강북구,2020-06-18,3080000,서울특별시 강북구
노원길,37.6219347,127.0870851,37.6610908,127.0590921,은행나무+양버즘나무+벚나무,1182,5.42,,"은행나무, 버즘나무, 느티나무 등이 식재되어 있으며 주변 상가와 아파트가 많음",노원길,시도,공릉동 70-2(화랑로 분기점)~상계동 670-2(동일로 마들역),02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
한글비석길,37.6361555,127.0685665,37.6644005,127.0524644,은행나무+양버즘나무+느티나무+단풍+층층나무,1449,5.37,,은행나무 등 다양한 가로수가 식재되어 있으며 주변에 상가와 아파트가 많음,한글비석로,시도,하계동 187(동일로 하계역)~상계동 661(동부간선 분기점),02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
노해길,37.6531369,127.0553802,37.6556628,127.0668053,은행나무+벚나무+메타,301,1.11,,"은행나무, 벚나무, 메타가 식재되어 있으며 주변에 아파트단지와 상가가 많음",노해로,시도,창동교~상계주공6단지(순복음교회 앞),02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
월계로,37.624614,127.0502615,37.6357144,127.0678524,양버즘나무+느릅나무,250,2.08,,양버즘나무와 느립나무가 식재되어 있으며 주변에 아파트단지와 상가가 많음,"월계로, 한글비석로",시도,월계2교~하계역,02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
화랑로,37.6151366,127.0664518,37.6408708,127.1115579,양버즘나무+느티나무+벚나무+소나무,1012,4.79,,수고가 높은 양버즘나무가 긴 거리로 식재되어 있어 장관을 이룸,화랑로,시도,석계역~구리시계,02-2116-3958,서울특별시 노원구청,2020-07-14,3100000,서울특별시 노원구
